AliyaMessage.1-7.76.,她啊，哈哈哈\n她是因为被我举起来了\n双脚没有沾地\n她真的挺在意自己的身高\n我倒是觉得蛮可爱的\n下次如果还能见面的话我还想试试把她举起来\n然后听她用船长的语气骂我哈哈哈
AliyaMessage.1-7.81.,这是当时我们一起从公司的“庭院”里溜出去玩拍的大头照\n你绝对想不到这个计划是Kane提出来的
PlayerChoice.1-7.84.,怎么会？他看起来就像是那种老实木讷本分的家伙
PlayerChoice.1-7.85.,我还以为会是Ryoko提出来的，毕竟她作为船长看起来很强势
AliyaMessage.1-7.87.,老实？\n他跟老实可不沾边\n几乎每个月的通报批评名单上面都有他\n之前还在食堂当众顶撞主管，都不给对方台阶下的\n不过依然因为技术水平太好了没有受到什么实质性的惩罚\n说实话，一开始我对他的初见面印象和你差不多\n后来才发现原来是个相当朋克的家伙\n不过他对我们倒挺好的\n属于“窝外横”
PlayerChoice.1-7.90.,有可能是Ryoko有在管着他？
AliyaMessage.1-7.89.,是谁都不可能是Ryoko啦\nRyoko是最正经的了\n虽然是船长\n相当严厉和强势\n但同时也很循规蹈矩吧\n我总在背后悄悄叫她老古董萝莉来着\n不过她还是跟我们一起溜出去玩了\n果然“小孩子”还是贪玩的
PlayerChoice.1-7.93.,说不定是Ryoko撺掇Kane的呢？
AliyaMessage.1-7.92.,确实是这样吧\n不过也有其它原因...\n总之Ryoko她超正经的\n张口闭口就是规定啊什么的\n我没少挨她骂\n所以总在背后悄悄叫她老古董萝莉来着\n不过她还是跟我们一起溜出去玩了\n果然“小孩子”还是挺贪玩的
AliyaMessage.1-7.97.,哈哈哈哈\n不排除这种可能\n不过更可能是Kane自己提出来的\n你别看他那个样子\n其实相当叛逆\n几乎每个月的通报批评名单上面都有他\n之前还在食堂当众顶撞主管，都不给对方台阶下的\n不过依然因为技术水平太好了没有受到什么实质性的惩罚\n不过他对我们倒挺好的\n属于“窝外横”
AliyaMessage.1-7.98.,啊\n好想再一次和他们一起逃出去玩啊......
PlayerChoice.1-7.100.,Aliya......
PlayerChoice.1-7.101.,还有机会，你和Kane一定会安全回家的
AliyaMessage.1-7.106.,先不说这个了
AliyaMessage.1-7.108.,借你吉言\n我一定会把Kane带回去的\n然而在此之前
AliyaMessage.1-8.1.,要先去洗个澡了\n今天出了不少汗\n再不洗澡都要臭掉了
PlayerChoice.1-8.2.,洗澡？水资源不是不够用了吗？
PlayerChoice.1-8.186.,说起来你们在太空里要怎么洗澡啊
PlayerChoice.1-8.3.,那我先不打扰你了
AliyaMessage.1-8.6.,水会循环过滤的\n洗一次澡几乎都不会消耗水资源
PlayerChoice.1-8.7.,所以相当于你之后还会喝到你自己的洗澡水？
PlayerChoice.1-8.11.,那我先不打扰你了
AliyaMessage.1-8.10.,？？？\n你非要这样说\n好像\n也没什么问题\n但这种说法好恶心啊！
PlayerChoice.1-8.26.,那你上厕所的...
PlayerChoice.1-8.29.,好好好，我不说了，你去洗澡吧
AliyaMessage.1-8.14.,等等\n我确认一下\n你现在是没有摄像头权限的对吧
PlayerChoice.1-8.15.,是的，我现在能看到的除了你说的话就只有你发的图片了
PlayerChoice.1-8.16.,为什么突然这样问？
PlayerChoice.1-8.20.,其实是有的哦
AliyaMessage.1-8.19.,哦，那就好
PlayerChoice.1-8.40.,怎么了吗？
AliyaMessage.1-8.24.,没什么没什么\n我去洗澡了\n一会儿聊
AliyaMessage.1-8.50.,啦啦啦啦啦~\n我是一只小熊猫~\n啦啦啦啦啦~\n咕噜咕噜往前跑~\n圆圆滚滚会撒娇~\n啦啦啦啦啦~
PlayerChoice.1-8.52.,Aliya你麦克风没关...
PlayerChoice.1-8.51.,（装作没听见） |###| ......
AliyaMessage.1-8.28.,停！！！\n收声！\n你再说打你哦！！！
PlayerChoice.1-8.30.,好好好，不说了不说了，哈哈哈哈，你去忙吧
PlayerChoice.1-8.31.,就说就说，气死你，略略略略略，你打得到我吗哈哈哈
AliyaMessage.1-8.33.,真的吗？
PlayerChoice.1-8.34.,真的哦，我骗你干啥
PlayerChoice.1-8.35.,骗你的，去洗澡吧
AliyaMessage.1-8.37.,......\n算了\n保险起见还是不带进去了
AliyaMessage.1-8.41.,好你个**
AliyaMessage.1-8.43.,[连接已中断]
AliyaMessage.1-8.56.,啊啊啊啊啊啊！！！\n[连接已关闭]
AliyaMessage.1-8.188.,有专门的洗浴机啦\n透明的\n坐进去以后头露在外面\n里面喷水\n然后正常洗就可以了\n然后会把水过滤进行循环使用
PlayerChoice.1-8.189.,所以相当于你之后还会喝到你自己的洗澡水？
PlayerChoice.1-8.190.,那我先不打扰你了
PlayerChoice.1-9.103.,Aliya，你有没有听到什么？
AliyaMessage.1-9.297.,我刚刚洗澡的时候好像听到从通风管道传来声音
PlayerChoice.1-9.298.,什么管道？我说的是收音机！
AliyaMessage.1-9.196.,呼！\n舒服了！
AliyaMessage.1-9.259.,我不在的时候有没有出现什么状况？
PlayerChoice.1-9.260.,没有
PlayerChoice.1-9.258.,一切正常，长官
PlayerChoice.1-9.300.,Aliya，你有没有听到什么？
AliyaMessage.1-9.201.,当然是好消息啊！\n如果前哨站还在正常运转的话那就可以联系上米弗雷公司了！\n然后就能获救了！
PlayerChoice.1-9.210.,那赶紧的啊！快快快！
PlayerChoice.1-9.211.,希望一切顺利，希望一切顺利，希望一切顺利
AliyaMessage.1-9.206.,别催啦\n已经在尝试同步速度了\n怎么你比我还激动？
PlayerChoice.1-9.207.,那当然啊！你能获救了我肯定开心啊！
PlayerChoice.1-9.208.,咳咳，也没有表现得那么激动吧
AliyaMessage.1-9.217.,这么关心我的吗？\n那我要是最后没成功回家你岂不是会很伤心
PlayerChoice.1-9.218.,别开这种玩笑啊！
PlayerChoice.1-9.219.,我相信你一定能回家的
PlayerChoice.1-9.228.,你自恋哦，我才不会伤心的
AliyaMessage.1-9.214.,会顺利的\n你怎么看起来比我还紧张
PlayerChoice.1-9.216.,能不紧张吗？这可关系到你能否顺利获救啊！
PlayerChoice.1-9.215.,紧张，谁...谁说我紧张的？
AliyaMessage.1-9.227.,有哦有哦
PlayerChoice.1-9.224.,我的妈！这不赶紧去看看！
PlayerChoice.1-9.225.,这是一个好消息吗？
AliyaMessage.1-9.230.,你这样说的话我要伤心了
AliyaMessage.1-9.233.,好了，不开玩笑了
AliyaMessage.1-9.238.,嗯，我会加油的\n噗哈哈\n这样正经地说这种话有种莫名的喜感
AliyaMessage.1-9.244.,说话都结巴了哦
AliyaMessage.1-9.265.,这样啊\n那有收听到什么信号吗？
PlayerChoice.1-9.314.,有规律的信号声音
PlayerChoice.1-9.316.,我不太清楚现在正在不断重复的这个算是什么声音
PlayerChoice.1-9.309.,也没有
PlayerChoice.1-9.310.,啊，我没有打开Radio
AliyaMessage.1-9.275.,不管最后能不能返航\n都要相信一切会顺利\n总之\n我一定是会回去的\n到时候有机会让你看看我亲手种的花\n因为是生物学家，所以我自己有一块田哦
PlayerChoice.1-9.278.,好啊，一定哦
PlayerChoice.1-9.280.,这种Flag可不能随便立啊！
AliyaMessage.1-9.283.,你一定会看到的\n这个我向你保证
AliyaMessage.1-9.282.,立Flag是什么意思？
PlayerChoice.1-9.285.,就是在还没确定最后结局之前就做的承诺，因为这样写结合回忆杀会让读者感到十分惋惜，是一种非常固定的套路
PlayerChoice.1-9.286.,就是提前承诺的事情最后大概率会做不到
AliyaMessage.1-9.289.,等等等等！\n我没听太懂\n意思是我如果想活下来就不能说这种事情？\n那不说了\n还是命重要
AliyaMessage.1-9.293.,什么！\n快，调频让声音更清晰一点！\n我马上过来！\n但愿是路过的其它科考队
AliyaMessage.1-9.295.,是米弗雷公司拉格朗日点前哨站的信号！
AliyaMessage.1-9.307.,等等，这是？\n是我眼花了吗？\n{$name}！\n我好像看到了一个米弗雷公司的拉格朗日点前哨站
PlayerChoice.1-9.318.,等等，现在好像有声音了
AliyaMessage.1-9.321.,这是！\n米弗雷的拉格朗日前哨站的信号！\n等会！\n我在这里甚至可以看见！
AliyaMessage.2-1.7.,还在科朗2-B的轨道上啊
AliyaMessage.2-1.12.,啊！\n已经到朗科2-C了
AliyaMessage.2-1.74.,不知道公司的救援队现在已经到哪里了
PlayerChoice.2-1.9.,早上好！Aliya
PlayerChoice.2-1.14.,睡得怎么样？
AliyaMessage.2-1.17.,早上好！{$name}
AliyaMessage.2-1.19.,还好吧\n心情要好一些了\n相比昨天
AliyaMessage.2-1.21.,收音机有收听到什么信息吗？
PlayerChoice.2-1.79.,没有
PlayerChoice.2-1.78.,没有，有可能是我漏掉了吧
PlayerChoice.2-1.77.,忘记听了
AliyaMessage.2-1.174.,我先去洗把脸准备吃饭了\n一会儿聊
AliyaMessage.2-1.27.,你吃过了没
PlayerChoice.2-1.35.,吃过了，还没有饿
PlayerChoice.2-1.37.,还没呢，我这边地球上还没到饭点
PlayerChoice.2-1.36.,快要吃饭了
PlayerChoice.2-1.29.,早上好！Aliya
PlayerChoice.2-1.31.,睡得怎么样？
AliyaMessage.2-1.32.,到现在才醒吗？
AliyaMessage.2-1.43.,太可惜了\n本来还想馋你一下的\n计划落空\n不过还是拍给你看看我吃的什么吧，满足你的好奇心
AliyaMessage.2-1.40.,不理我算了\n我先吃饭去了\n食物注水都得好一会儿
AliyaMessage.2-1.44.,太好了\n刚好馋你一下\n一会拍给你看看我吃的东西
AliyaMessage.2-1.47.,我也是
PlayerChoice.2-1.51.,太空餐能有什么好馋的
PlayerChoice.2-1.49.,会很丰盛吗？经历了那么危险的事情，总得奖励一下自己吧
PlayerChoice.2-1.53.,我还挺好奇在太空中吃饭是什么感觉的
AliyaMessage.2-1.59.,额\n还好吧\n在太空中能吃的东西也没有太多
AliyaMessage.2-1.61.,可能你们那个时代的太空餐不够好吃吧\n我们现在的一些太空食物品牌在地面也卖得很好
AliyaMessage.2-1.62.,我想想...\n主要是克服零重力吧\n但其实大部分是袋装的\n其实和地面吃零食的感觉没有太大差别
AliyaMessage.2-1.64.,好了\n我先去准备吃的了\n食物注水都还得一会儿\n一会儿聊
AliyaMessage.2-1.81.,好吧
AliyaMessage.2-1.86.,没事\n就算一直听也大概率听不到什么的
AliyaMessage.2-1.85.,啊...\n没事\n小问题\n就算一直听也大概率听不到什么的
AliyaMessage.2-1.90.,不过你可以尝试一下不同的频段\n我先去洗把脸\n然后准备吃饭了
AliyaMessage.2-1.111.,呜啊\n又是新的一天！
AliyaMessage.2-2.1.,
AliyaMessage.2-2.2.,已经吃上饭了\n食物倒是还剩了不少\n三人份的量够我吃很久了\n今天开了包海带\nRyoko最喜欢吃的东西\n不过现在全部归我了
PlayerChoice.2-2.6.,你好好看，看呆了
PlayerChoice.2-2.19.,就这海带你还能馋到我？太小看我了
PlayerChoice.2-2.30.,你摆这个姿势一定花了很长时间吧
PlayerChoice.2-2.13.,你一餐就吃点海带吗？
PlayerChoice.2-2.12.,说实话，我以为你吃的会是更令我惊讶的东西
AliyaMessage.2-2.8.,我吗？\n很少听见这样说的\n也就以前父母会说咱闺女真好看这种话\n哈哈\n不过还是谢谢你啦
AliyaMessage.2-2.15.,你是说像是比特星盛产的大环鱼？\n老实说，我觉得都不如地球本土食物\n你知道现在地球上的牲畜都已经在全星系养殖了吗？\n某种程度上他们都算太空物种了
AliyaMessage.2-2.17.,当然还有其它的东西！\n比如华夫饼\n没有小碎屑，是很安全的食物\n如果说你是想看一些外星特产食物\n像是比特星盛产的大环鱼这种\n我觉得都不如地球本土食物\n你知道现在地球上的牲畜都已经在全星系养殖了吗？\n某种程度上他们都算太空物种了
AliyaMessage.2-2.22.,可能看着确实勾不起食欲\n都被包装袋给遮住了\n但真的很好吃\n比公司食堂的要好吃得多\n可能是这种工业添加剂更适合我的味蕾吧
PlayerChoice.2-2.23.,我以为我能见识到很不同寻常的外星美食，结果你告诉我只是海带？
PlayerChoice.2-2.26.,你们公司食堂吃得很差吗？
AliyaMessage.2-2.25.,让你失望了可真是抱歉呢\n也许你是想看到那种像是比特星盛产的大环鱼？\n老实说，我觉得都不如地球本土食物\n你知道现在地球上的牲畜都已经在全星系养殖了吗？\n某种程度上他们都算太空物种了
AliyaMessage.2-2.28.,勉强果腹吧\n可能说得严重了些\n不过菜品可能会让你们没吃过的很感兴趣\n比如比特星盛产的大环鱼\n老实说，我觉得都不如地球本土食物\n你知道现在地球上的牲畜都已经在全星系养殖了吗？\n某种程度上他们都算太空物种了
AliyaMessage.2-2.33.,哈！\n我刚准备告诉你这个的\n确实花了不少时间
AliyaMessage.2-2.36.,你之前不是还不信我吗？\n我这次花了一些时间来让你看出来这是0重力环境\n进一步洗清我在骗你的嫌疑
AliyaMessage.2-2.38.,你估计很少看到有人能双脚离地吃饭吧
AliyaMessage.2-2.43.,咋一点反应没有\n我还专门露脸了
PlayerChoice.2-2.53.,听起来不太符合我对太空殖民时代的想象
PlayerChoice.2-2.58.,我以为人类的食谱会被大大地丰富
AliyaMessage.2-2.61.,你要知道猪都是被驯化了六七千年才成现在这副好吃的模样诶\n怎么可能人类刚发现了一个星球上面就会有口感很棒的动物可以吃\n甚至好多都是像克里吉斯大头羚一样，看着能吃其实吃了会中毒的动物\n元素和成分和我们能吃的都相差甚远\n处理起来也麻烦
PlayerChoice.2-2.62.,这未来也太low逼了
PlayerChoice.2-2.63.,感觉和现在也没多少差别嘛
AliyaMessage.2-2.66.,你是不是以为会是那种\n有一百多个外星智慧种族\n人类和他们达成了和平共处协议\n共建了一个叫什么什么星际联盟\n然后还团结所有碳基打硅基啥的\n事实上这些都没有\n那是太空歌剧看多了
PlayerChoice.2-2.67.,难道不应该是这样吗？
PlayerChoice.2-2.68.,都1000年了，多少有点大的改变吧
AliyaMessage.2-2.71.,想什么呢\n就拿外星人来说\n现在人类还是已知的唯一智慧生物\n以前在一颗叫做普尼星上面找到的鱼仍然是目前最聪明的地外生物\n有可能智力的出现确实是一个非常偶然的因素\n你看鳄鱼比人类进化时间长多了\n也没见得比人类聪明
PlayerChoice.2-2.72.,这和我想象中的差太远了啊，好失望
PlayerChoice.2-2.73.,那人类也太孤独了
AliyaMessage.2-2.76.,唉\n好吧\n其实你现在这么失望我也能理解\n毕竟和科幻作品里面差距太大了\n对了\n说起来\n{$name}你有没有梦想过上太空之类的
AliyaMessage.2-2.78.,其实我一直都不明白用“人类孤独”这个为理由去找外星人\n连自己的族群都尚且没有团结\n对了\n说起来\n{$name}你有没有梦想过上太空之类的
PlayerChoice.2-2.80.,那当然了，不过是很小时候的事情了，长大了发现不太现实就没想过了
PlayerChoice.2-2.82.,直到现在这都是我的梦想
PlayerChoice.2-2.81.,完全没有想过这些
AliyaMessage.2-2.87.,因为宇航员的筛选太苛刻了吗？\n你们那个时代好像是这样子啊\n突然好像不怎么羡慕你们了哈哈\n我们这个时代想要上太空倒是很简单\n就算是我们这样的远航探险队，也应该没你们那个时候困难
AliyaMessage.2-2.89.,不过从时间上来推算\n你们距离星际航行的黄金年代还挺远\n可能你的梦想不是太好实现了\n突然好像不怎么羡慕你们的时代了哈哈\n啊，我这么笑会不会显得有点坏\n抱歉抱歉\n我也是像你一样
AliyaMessage.2-2.91.,那我跟你就不一样了
AliyaMessage.2-2.96.,上太空的梦我做了很久\n不过比较庆幸的是最终实现了\n只不过方式和一般人不一样罢了......
PlayerChoice.2-2.97.,你是指你是以生物学家这一身份上太空的吗？
PlayerChoice.2-2.98.,方式不一样？怎么不一样？你这不也是太空探险家吗？
AliyaMessage.2-2.101.,啊...\n对\n是这样\n我实现这个梦想的路径确实不是很标准
AliyaMessage.2-2.103.,但我其实...\n因为...\n算了...
AliyaMessage.2-2.106.,我从小是听着我爸的太空冒险故事长大的\n具体的故事记不太清了\n可能也存在着不少吹牛夸大的部分\n不过我确实听得很认真\n还总是缠着他讲更多的故事\n在星际探险家的圈子里\n他也是备受人尊敬的传奇\n不过...\n这一切都随着他被冠上盗矿贼的身份后不再辉煌
PlayerChoice.2-2.109.,盗矿贼？
PlayerChoice.2-2.110.,具体是什么情况？
AliyaMessage.2-2.136.,等等\n什么动静？\n我怎么像是听到通风管道传来的声音
PlayerChoice.2-2.137.,不会是太空异形吧？
PlayerChoice.2-2.139.,有可能只是材料变形发出的声音吧
PlayerChoice.2-2.138.,你大概是听错了吧
AliyaMessage.2-2.142.,不可能\n看来你不仅太空歌剧看了不少\n太空惊悚电影也没落下\n这种事情是绝对不可能发...生......
AliyaMessage.2-2.144.,我觉得这个应该是最好的解释了\n毕竟也没有其它...
AliyaMessage.2-2.146.,不可能\n我听得很清楚\n我到希望是我听错...了......
AliyaMessage.2-2.148.,那个声音\n又来了
PlayerChoice.2-2.152.,果然还是得去看看吧
PlayerChoice.2-2.154.,别自己吓自己了，忘掉那个声音吧。
AliyaMessage.2-2.157.,你说得对\n不去看看怎么也不会放心的
AliyaMessage.2-2.158.,你说得对\n这个时候只是自己吓自己罢了\n我先去做其它事情了\n一会儿聊吧
AliyaMessage.2-2.163.,我先去检查一下通风管道了\n有空会再联系你
AliyaMessage.2-2.186.,当时各种显示器上都能看到父亲的消息\n“业内知名冒险家在泰瑞航空港偷船后前往米弗雷矿区盗矿”\n我不相信父亲会做出这样的事情\n他是我见过最守规矩的人\n但...\n我又怕他是因为我才...\n这种担忧直到我后来被泰瑞收留才逐渐放下
PlayerChoice.2-2.188.,被泰瑞收留？
PlayerChoice.2-2.189.,是逐渐不再为这个问题困扰了吗？
AliyaMessage.2-2.192.,是的\n泰瑞让我成为了他们的科考船队的一员\n我也得益于此能登上太空\n在泰瑞工作的日子里
AliyaMessage.2-2.195.,Green医生告诉了我父亲的真相\n我的父亲是泰瑞公司的功臣\n那次的任务是为公司确认米弗雷矿区的价值\n从而决定是否要对该地区发起战争\n不幸的是\n当父亲到达科朗2的时候被米弗雷的前哨站发现了航线\n为了公司的利益\n父亲毅然撇清了和泰瑞的关系\n独自在深空中再也没有回来
PlayerChoice.2-2.201.,你的父亲守护公司利益的理由是什么？
PlayerChoice.2-2.197.,很悲壮啊
AliyaMessage.2-2.204.,这让整个结局变得更好接受一些\n而不单单是一个愚蠢的盗矿贼死掉了
AliyaMessage.2-2.203.,我不知道\n但至少\n这个结局\n稍微比较好接受一些
AliyaMessage.2-2.208.,不过\n公司的话也不能全信\n这也可能只是为了我们这些脆弱的家伙说的谎而已
AliyaMessage.3-1.3.,见鬼\n我刚刚去检查了通风管道\n你猜我看见了什么？
AliyaMessage.3-1.5.,好吧\n我还是没忍住去看了一眼\n你猜我看见了什么？
PlayerChoice.3-1.7.,怪物的粘液？
PlayerChoice.3-1.9.,什么也没找到
PlayerChoice.3-1.8.,别卖关子了，直接说吧
AliyaMessage.3-1.14.,喂！\n别不理我啊\n我现在怕得要死
PlayerChoice.3-1.15.,怪物的粘液？
PlayerChoice.3-1.17.,什么也没找到
PlayerChoice.3-1.16.,别卖关子了，直接说吧
AliyaMessage.3-1.19.,不是\n但也差不多\n因为我看见积灰的通风管道\n有明显爬过的痕迹
AliyaMessage.3-1.28.,要是什么都没找到就好了\n但我发现了\n积灰的通风管道\n有明显爬过的痕迹
AliyaMessage.3-1.22.,我发现积灰的通风管道里\n有明显爬过的痕迹
PlayerChoice.3-1.24.,所以说你觉得那玩意是啥？
PlayerChoice.3-1.26.,说不定是飞船从地面带上的老鼠吧
PlayerChoice.3-1.25.,总之先冷静一下吧，说不定不是什么大问题
AliyaMessage.3-1.33.,现在不得不认真考虑这种情况的可能性了\n它不可能是在地面的时候潜伏上飞船的\n因为有起飞检查\n这个体积大小\n不可能躲过检查...\n只可能是....\n在飞船上天后进来的
AliyaMessage.3-1.35.,不可能\n你见过哪个飞船是带老鼠上天的\n老鼠是不可能躲过起飞起飞检查\n而且...这个体积...\n比老鼠大太多了\n只可能是....\n在飞船上天后进来的
AliyaMessage.3-1.37.,我正在让自己尽快冷静下来\n因为对人类有危险的生物其实很少\n虽然体积看起来很大\n但也没有太大\n准备点武器应该是没问题的\n现在最要命的是\n它不可能是在地面的时候潜伏上飞船的\n因为有起飞检查\n只可能是....\n在飞船上天后进来的
AliyaMessage.3-1.39.,我已经躲到实验室里面了
AliyaMessage.3-1.41.,你还在吗？
PlayerChoice.3-1.100.,当然在的，我现在好担心你那边的情况
PlayerChoice.3-1.101.,还在，虽然我帮不上什么忙，但我肯定会尽量陪在你身边的
PlayerChoice.3-1.43.,别说了，越说越恐怖了
PlayerChoice.3-1.45.,要是真是异形那恐怕真的完蛋了
PlayerChoice.3-1.44.,冷静，冷静才能解决问题
AliyaMessage.3-1.51.,你以为我愿意啊\n我可是亲临其中诶\n这里的恐怖你根本想象不到！\n被不明生物包围的恐怖\n根本不知道什么时候会钻出来
AliyaMessage.3-1.53.,能不能不要在我紧张的时候说这个啊\n我真的很害怕啊\n你又不能从屏幕里跳出来保护我\n我可是亲临其中诶\n这里的恐怖你根本想象不到！\n被不明生物包围的恐怖\n根本不知道什么时候会钻出来
PlayerChoice.3-1.55.,有什么应对的方法吗？
PlayerChoice.3-1.58.,我觉得要么直接出击吧
PlayerChoice.3-1.57.,我觉得还是先找个地方藏一下吧
AliyaMessage.3-1.63.,应对的方法...\n我想想...
AliyaMessage.3-1.65.,我觉得现在最好的办法是躲到一个尽可能安全的地方\n然后准备好武器
PlayerChoice.3-1.66.,与其等待被袭击不如主动出击
PlayerChoice.3-1.67.,那就快去找个安全的地方
AliyaMessage.3-1.70.,给我点时间\n我想想...
AliyaMessage.3-1.72.,好吧\n不过我得先找个武器\n说到武器\n果然还得是撬棍吧
AliyaMessage.3-1.75.,给我点时间\n我想想...
AliyaMessage.3-1.77.,那我先去实验室躲一下吧
AliyaMessage.3-1.80.,你倒是说得简单\n你又不能从屏幕里跳出来保护我\n我可是亲临其中诶\n这种情况要怎么冷静\n这里的恐怖你根本想象不到！\n被不明生物包围的恐怖\n根本不知道什么时候会钻出来
AliyaMessage.3-1.84.,我现在提着撬棍在飞船里四处飘动\n像一个恐怖电影里面的精神病人\n我真不敢保证到时候突然有什么声响我会不会一下子砸到什么仪器\n手心在冒汗
PlayerChoice.3-1.86.,别紧张，异形干不过你的
PlayerChoice.3-1.87.,稍微小心一点就好了，太紧张反而没有好处
AliyaMessage.3-1.90.,但愿吧...\n要是那种直接抱住我的脸的类型...\n咦呀...真不敢往后想了
PlayerChoice.3-1.97.,还说我呢，你也看了不少太空惊悚片吧
PlayerChoice.3-1.98.,稍微小心一点就好了，太紧张反而没有好处
AliyaMessage.3-1.92.,你说的我都懂\n但还是控制不住\n这就是人类的本性...
AliyaMessage.3-1.95.,呀！！\n实验室那边好像传来声音了
PlayerChoice.3-1.118.,过去看看吧，迟早得面对的
PlayerChoice.3-1.120.,看看有没有办法把它困在里面
AliyaMessage.3-1.104.,有你这么说我放心多了...\n才怪咧！
PlayerChoice.3-1.106.,不好意思，刚刚没看消息
PlayerChoice.3-1.107.,我没错过什么吧？
AliyaMessage.3-1.110.,问题不大，在这期间也没发生什么事情
AliyaMessage.3-1.112.,你错过了我的呼救\n好吧\n其实并没有\n情况没有什么变化
AliyaMessage.3-1.114.,我现在紧张得要命\n拉了两个仪器过来把自己围在了墙角\n手里还捏着撬棍\n我感觉我现在像是恐怖电影里面的女主角
PlayerChoice.3-1.139.,别紧张，异形干不过你的
PlayerChoice.3-1.140.,稍微小心一点就好了，太紧张反而没有好处
AliyaMessage.3-1.123.,好吧\n我现在正在往那边去
AliyaMessage.3-1.126.,困在里面...
AliyaMessage.3-1.128.,我知道了！\n实验室是可以从外面设置通风的\n用来避免一些试验用有毒气体进入循环系统的情况\n这值得一试！
AliyaMessage.3-1.131.,好了实验室通风口已经关闭了\n接下来就是...\n直面未知了
AliyaMessage.3-1.133.,听起来好酷是怎么回事
AliyaMessage.3-1.136.,我现在已经在实验室门口了\n从动静上来看他现在安分了许多\n但还是不能掉以轻心
PlayerChoice.3-1.152.,勇敢地开门进去吧
PlayerChoice.3-1.153.,小心地开门进去吧
AliyaMessage.3-1.143.,但愿吧...\n要是那种直接抱住我的脸的类型...\n咦呀...真不敢往后想了
PlayerChoice.3-1.146.,还说我呢，你也看了不少太空惊悚片吧
PlayerChoice.3-1.147.,稍微小心一点就好了，太紧张反而没有好处
AliyaMessage.3-1.145.,你说的我都懂\n但还是控制不住\n这就是人类的本性...
AliyaMessage.3-1.150.,通风管道里传来声音了！\n它像是要往这边过来！\n为什么偏偏是这里？！\n难道它知道我在这儿？
AliyaMessage.3-1.156.,有道理\n先从气势上吓倒它
AliyaMessage.3-1.158.,有道理\n这样就可以从暗处偷袭
AliyaMessage.3-1.162.,站住！不许动！！
AliyaMessage.3-1.168.,等等\n原来是...
AliyaMessage.3-1.170.,别过来\n啊！！
AliyaMessage.3-1.165.,悄咪咪地...
PlayerChoice.3-1.192.,你的心跳好快，是不是太紧张了
PlayerChoice.3-1.189.,你心跳都快上100了，没事吧，这么害怕的吗？
AliyaMessage.3-1.191.,这种情况下没办法保持冷静啊\n等等\n你在监听我的心跳！？
PlayerChoice.3-1.193.,啊，我不是故意的。界面上就有，我以为你知道的
PlayerChoice.3-1.194.,因为这里界面上有，我以为监听心跳也是我的工作
AliyaMessage.3-1.196.,我不知道啊\n所以你一直都可以看到我的心跳吗？
PlayerChoice.3-1.202.,所以你讨厌被看到心跳吗？
PlayerChoice.3-1.203.,看了就看了嘛，又不是故意的，真是小气
AliyaMessage.3-1.200.,怎么可能！\n所以你一直都能看到我的心跳？
AliyaMessage.3-1.205.,不完全\n但感觉很奇怪\n哪怕是执行任务的有人讨论我心跳的时候\n都有点被窥探的感觉\n可能是我有些在意这件事情\n麻烦你关掉心跳监测了\n按钮叫HRM
AliyaMessage.3-1.207.,不是\n我只是会有些在意\n感觉像是被窥探想法的感觉\n麻烦你关掉心跳监测了\n按钮叫HRM
PlayerChoice.3-1.211.,对不起，我马上关掉
PlayerChoice.3-1.212.,已经关掉了
PlayerChoice.3-1.213.,嗯
AliyaMessage.3-1.215.,已经关掉了吗？\n确定？
PlayerChoice.3-1.216.,关掉了，我会骗你吗？
PlayerChoice.3-1.217.,以后我会根据需要自己打开的
AliyaMessage.3-1.219.,相信你啦
AliyaMessage.3-1.221.,呃...\n你不会那样做的
AliyaMessage.3-1.223.,对吧
PlayerChoice.3-2.1.,Aliya！你怎么了！
AliyaMessage.3-2.6.,我没事\n刚刚数据板被撞飞了\n不用担心了
AliyaMessage.3-2.8.,因为我已经不是Aliya了
PlayerChoice.3-2.9.,什么！？难道...
PlayerChoice.3-2.10.,把Aliya还给我！！！
AliyaMessage.3-2.13.,别无视我啊！好尴尬啊
PlayerChoice.3-2.20.,什么！？难道...
PlayerChoice.3-2.18.,把Aliya还给我！！！
PlayerChoice.3-2.19.,好了，别闹了，Aliya
AliyaMessage.3-2.15.,哼哼~\n没错，Aliya的身体已经被我霸占了\n我终于得到这具身体了\n接下来要做什么呢？\n当然是
PlayerChoice.3-2.21.,拍自拍照给我看
AliyaMessage.3-2.29.,哼哼~\n想要Aliya回来吗？\n学狗叫三声我就放弃霸占Aliya的身体\n不然我就用这具身体毁灭这艘飞船！
AliyaMessage.3-2.23.,毁灭这艘飞船！\n？
AliyaMessage.3-2.25.,你在想什么？\n算了\n想要Aliya回来吗？\n学狗叫三声我就放弃霸占Aliya的身体
AliyaMessage.3-2.28.,毁灭这艘飞船！\n想要Aliya回来吗？\n学狗叫三声我就放弃霸占Aliya的身体
PlayerChoice.3-2.31.,可恶！看来没有其它办法了...汪！汪！！汪！！！
PlayerChoice.3-2.33.,好了，别玩了，三声狗叫太过分了吧
AliyaMessage.3-2.37.,哈哈哈哈\n太棒了！\n{$name}上当咯！
AliyaMessage.3-2.39.,嘁\n没上当\n太可惜了
PlayerChoice.3-2.43.,行了行了，所以那东西到底是什么？
PlayerChoice.3-2.44.,很开心看到你现在这么有活力，比刚刚那副紧张的样子好多了
